"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"GRIK4",35.3494123804895,-1.54657296319224,0.240524622803004,4.92988757899474e-11,1.97869439102236e-10
"SPC25",17.0291999010594,2.37806944352408,0.38443241274695,4.93799081195826e-11,1.98157568007305e-10
"SCARNA22",58.611086051589,-2.17430122148083,0.344086647577254,4.99064816500047e-11,2.00120789748279e-10
"AX747766",64.8486880652902,-1.20969101913104,0.187662542601586,5.02845426686671e-11,2.01561362075471e-10
"KLHL35",13.9253188586788,-1.37470980398918,0.216158988906084,5.0279780486721e-11,2.01561362075471e-10
"TBX15",1765.96793893654,-1.06143169547988,0.164225164673007,5.03021027321076e-11,2.01594047841672e-10
"GPR19",18.1617732569443,1.97673227391909,0.313476918790287,5.0387133686787e-11,2.01897071659919e-10
"MSANTD1",10.1634709095235,-1.61367341902415,0.255045300670312,5.05197614032201e-11,2.02390662832751e-10
"NMUR1",18.5276603377977,-1.90459832068323,0.301191659271099,5.20755345744477e-11,2.08350743426197e-10
"ESPNL",33.6972449585804,-2.09712710618127,0.33084686688831,5.26542627385995e-11,2.10626878177753e-10
"P2RY4",15.1441230588432,-1.299500615287,0.202031161560378,5.28103622310408e-11,2.11211885370013e-10
"SOGA2",297.944583247483,-1.72054811500195,0.269625882113656,5.41098072744424e-11,2.16328203565216e-10
"TRAV12-1",6.85588136638707,3.59979040724183,0.58035948819207,5.45466018314942e-11,2.18033815191051e-10
"POMP",1167.72385930036,1.0375154915564,0.161519694345274,5.45751041174118e-11,2.18098932045176e-10
"KRT10",282.770277389452,3.36269071753209,0.306216028734666,5.5366115015222e-11,2.21185823508155e-10
"DDX11",548.458576592025,-1.33111275169037,0.207745456357783,5.67246328033378e-11,2.26486411116606e-10
"C19orf71",6.38482391276761,-2.16228456823351,0.344744934518681,5.75849653627047e-11,2.2979306695566e-10
"SYCE1L",18.0606135701816,-2.13535425816254,0.340118665247299,5.95327842637642e-11,2.37256631670744e-10
"H2AFB3",4.76293304553779,-1.95430901382599,0.313185112807205,6.02460354876085e-11,2.39876143155474e-10
"DGCR6",97.1840332311948,-1.80680884904858,0.28493667451908,6.12148634183474e-11,2.43552657814264e-10
"MND1",9.20210724004067,2.3272188964449,0.366594879981635,6.27731457704906e-11,2.49659831749662e-10
"AX747081",208.796599174242,-1.24618221917428,0.194518847737001,6.42318632343441e-11,2.55414012004025e-10
"PCDHGA6",195.607985899572,-1.0969366417049,0.17012833258247,6.46592719361106e-11,2.57065883028503e-10
"TRPC2",13.8769688984001,-1.54438045762884,0.243189863024811,6.47890750792025e-11,2.57534170284226e-10
"AK091866",181.241189793561,2.0335925648978,0.324926322462176,6.51895478195959e-11,2.59029955212717e-10
"CITF22-1A6.3:ENSG00000273192",30.2578668287777,-1.35213623636424,0.212228405379657,6.54121743737579e-11,2.59866382456488e-10
"FSCN1",985.672715209934,-1.57219234623832,0.247670662731031,6.5868312649925e-11,2.61581535116888e-10
"RP11-227G15.9:ENSG00000264083",17.9756146187962,-1.72211481477737,0.27648297303656,6.58826359126518e-11,2.61589947298234e-10
"RP1L1",9.80591770418694,-2.09239851786175,0.335008582547166,6.59612995850293e-11,2.61853775515083e-10
"AHRR",70.2192629220747,-2.1166064405683,0.336512453335949,6.61463775376865e-11,2.62491262685657e-10
"FAM212A",68.5870984836068,-1.33228462302619,0.209934653951721,6.64488957189598e-11,2.63642943714266e-10
"PSD",46.6672150829012,-1.52280721765116,0.240753617083698,6.69145471920631e-11,2.65343106376963e-10
"FHL3",273.666058476135,-1.49535022628488,0.235193383677048,6.72848349689749e-11,2.66762091729567e-10
"CTD-2538C1.2:ENSG00000267475",11.6580353721769,1.43937856852422,0.223206326683925,6.74289842992828e-11,2.6723473011955e-10
"RP11-554D14.6:ENSG00000257398",14.9988660837322,-1.69947922050334,0.274204097246037,6.89048530291604e-11,2.72982941769685e-10
"CIRBP-AS1",8.92139998357269,-2.19689402606975,0.35569745807853,6.95245027187751e-11,2.75336043379805e-10
"DOCK2",4052.76800467043,1.02962083177424,0.161033278232535,7.03080066779125e-11,2.78284673523121e-10
"ASIC1",34.8339213142036,-1.43534615226071,0.226396414092074,7.0618880890401e-11,2.79411939103556e-10
"FAM211B",63.4735496093553,-1.42610961667982,0.22485497461816,7.14567914227302e-11,2.82622884399959e-10
"JPH2",122.421013673006,-3.16300943184269,0.506679203986457,7.20887937122167e-11,2.8485971895906e-10
"RAB6B",187.713642051403,-1.15532938525838,0.181652021504376,7.21961349287105e-11,2.85178724645605e-10
"TCRBV22S1A2N1T",6.11031739041467,4.11113481984421,0.686679547672963,7.2246553623987e-11,2.85325296447929e-10
"DQ596646",64.0308312030864,-1.15230975938844,0.180906435787382,7.3785516182931e-11,2.91081348858598e-10
"C10orf10",1812.29975748519,-1.32404013144926,0.208113841928062,7.38502442719662e-11,2.91283085292796e-10
"LOC148696",46.3597596268117,-8.86535486524581,1.40213532266241,7.61453309879404e-11,3.00169740493752e-10
"ADAM33",676.823958199255,-2.1193044315871,0.338048193748609,7.64279853469989e-11,3.0106249034042e-10
"STRBP",383.686668665837,1.39592668682631,0.22120392140666,7.795383095681e-11,3.06903831538815e-10
"ZNHIT2",58.4732318974672,-1.22797115788239,0.193499559198889,7.88606712588740e-11,3.10246102623247e-10
"FOSL2",3867.51606740862,-1.09811119339565,0.171848633080535,7.89327024622101e-11,3.10472492544054e-10
"FZD10",332.472292862673,-1.50884883239093,0.23830901591944,7.95002898230893e-11,3.12590297519404e-10
"C7orf55",59.2687651382594,-1.13687549754779,0.179962021416028,8.06294764829153e-11,3.16797721257255e-10
"CBX4",256.946340865669,-1.14421338574744,0.179778021767037,8.2085145701743e-11,3.22221781653014e-10
"EEF1E1",221.68025041123,1.10980218954251,0.174669347310372,8.37186700731653e-11,3.28453643726552e-10
"ANKRD9",46.7239336226761,-1.52098950698134,0.240688129722608,8.40785025249895e-11,3.29805004505509e-10
"SIX3",58.8844121137972,-1.8982503610185,0.303393660064702,8.48697498366269e-11,3.32847822186354e-10
"INMT",243.942584488635,-1.50109482495435,0.237744293949354,8.57967136805394e-11,3.36360154438449e-10
"KRT14",52.0408078743653,8.31774264411898,1.13677824180866,8.61265365566031e-11,3.37591451722325e-10
"CLSPN",110.990640822529,1.62858054369323,0.261601198075454,8.66972023758213e-11,3.39641955496432e-10
"SOX7",152.136285635617,-1.75322287090625,0.27917054534891,8.71084862406264e-11,3.41128482659482e-10
"LILRB5",3078.36159938559,-1.15379588063026,0.181244355983219,8.74616738369747e-11,3.42323969201585e-10
"TIFA",353.145124153894,1.14566165497393,0.177872974278795,8.76442089584129e-11,3.42975776995739e-10
"LYPD5",57.1814807362924,1.50927529172211,0.241126019534285,8.89483299961087e-11,3.47952100165468e-10
"SBNO2",1804.77552821478,-1.37033693413032,0.216546405161443,8.96784944873324e-11,3.50680381745483e-10
"CTD-2207P18.1:ENSG00000258425",9.21406043214989,-2.4756004432379,0.402506429528501,8.98967099836059e-11,3.51405468735843e-10
"CYP4F3",36.417703934631,3.02975129250596,0.499356931392153,9.18912236466098e-11,3.59005577181514e-10
"MMRN1",954.542542528881,2.13643601086066,0.348926585070697,9.19507937890648e-11,3.59172838214147e-10
"SLC2A4",180.621232542445,-2.92731466341741,0.47154127883424,9.21530133842256e-11,3.59897145747833e-10
"ATF7IP2",246.673968828323,1.07638060345896,0.170312904027093,9.30738119856744e-11,3.63360840125494e-10
"GLI2",166.547371260129,-1.58511912653919,0.251808629165436,9.34947486305643e-11,3.64871257720118e-10
"AX747132",364.872046836739,-1.21584664495084,0.191565369961728,9.36565852519326e-11,3.65436299236241e-10
"AK096249",6.30551444494845,-1.99062203147481,0.321189925773936,9.45678659673973e-11,3.68790587932901e-10
"GPAT2",105.465739873292,-1.41130216112088,0.223631218031394,9.51325437757222e-11,3.70857732038024e-10
"PCDHGA4",153.965920002627,-1.23557974765605,0.195277872350814,9.52467131631368e-11,3.71235279728225e-10
"TAP1",1600.2860394901,1.31313415188995,0.208971417438334,9.52954000405626e-11,3.71357510739887e-10
"CAMK4",57.1316728477892,1.96878164966713,0.318723166635242,9.60694621658901e-11,3.74237873973377e-10
"RP5-1185H19.2:ENSG00000235933",3.81845555679088,-2.07817487832942,0.333197032497529,9.68274628371006e-11,3.7705359938001e-10
"KIAA1024",119.502461499977,1.14549730725736,0.181672751425776,9.71379274474654e-11,3.78193859942148e-10
"ADAMTS8",19.4980740981657,-2.24827457520288,0.361575354653144,9.82530814052648e-11,3.82466090403022e-10
"BC035889",5.35683336275001,-3.02123615024973,0.493465045603506,9.87248885125714e-11,3.84163132805001e-10
"PLAC4",16.0572765658573,-6.51267799515596,1.04968518619248,1.00848245641147e-10,3.92212021198821e-10
"FAM72D",55.481507563219,-1.4388104023518,0.229471168820943,1.0211203243297e-10,3.9698298406237e-10
"PTAFR",1404.65582260561,1.17525413291673,0.186606652476147,1.03729207037936e-10,4.03050778543163e-10
"SHISA4",179.244837742792,-1.39858164068623,0.22205821761384,1.04770195159539e-10,4.06948095841681e-10
"TWISTNB",1783.80829923104,1.44247221099488,0.235752644964961,1.05504870209536e-10,4.09579040608765e-10
"CTD-2555C10.3:ENSG00000259230",3.28558440765371,-2.5140779750067,0.408727815653103,1.05609419619105e-10,4.09836445898295e-10
"PF4V1",20.1588980914962,3.73744783250532,0.655290262533399,1.06474983421732e-10,4.13120622678854e-10
"PCED1A",487.089441961985,-1.00120737667053,0.157527634255454,1.09412045151931e-10,4.24285935180267e-10
"HAS1",609.723723136527,-2.02988206662714,0.326316312093483,1.12209646228376e-10,4.34741386047141e-10
"RP11-339B21.14:ENSG00000273281",12.9604383575338,1.27677677189426,0.200185662470142,1.12251308979366e-10,4.34824201220811e-10
"DCAF15",286.631589689973,-1.00205595499973,0.157448784462257,1.14444189330046e-10,4.42998430541967e-10
"F13A1",15046.6369888994,1.32534064700176,0.212086481217794,1.14582945678949e-10,4.43455448670442e-10
"BC030750",33.0734074993087,-1.79783918429072,0.289863347257133,1.1552284829455e-10,4.46931625902002e-10
"FAM180B",205.273511725446,-1.90592018744425,0.306718545756633,1.19438153038709e-10,4.61745659105094e-10
"HSPB8",859.475850831924,-1.61196585127595,0.257871841922387,1.19528259683538e-10,4.62010674444953e-10
"AX747844",96.4358506650408,1.79965024147314,0.296908617737526,1.20203117527383e-10,4.64451670806634e-10
"LOC644215",11.0048475431232,-1.64506775766311,0.264970430771017,1.2113562474286e-10,4.67886077692144e-10
