"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","entrezid"
"BC041466",14.1445403392892,2.35253290674057,0.46843632048739,3.21238520015341e-08,9.55866333401195e-08,NA
"SDR16C5",11.2268504291004,2.10444629775305,0.405195576148398,3.21994737691263e-08,9.57983510957364e-08,"195814"
"HIST1H3H",437.134215333522,1.35994136884193,0.258551430882097,3.24418624368945e-08,9.64927057465946e-08,NA
"AJ420595",140.43755600418,1.23338336966319,0.231506924217843,3.50116165978996e-08,1.03790315151146e-07,NA
"STAT4",250.433482998571,1.14346369405702,0.21487137976049,3.54509532141144e-08,1.04991057100748e-07,"6775"
"RP11-141B14.1:ENSG00000270019",48.7746137800852,1.04786230507042,0.192406104021432,3.54939930797637e-08,1.05104000231911e-07,NA
"HBM",8.5165175001794,6.33180916433766,1.44691152930743,3.57854212901941e-08,1.05923067879123e-07,"3042"
"AC079767.4:ENSG00000224137",9.07275029590396,3.12633767084243,0.632201882583538,3.57992463211051e-08,1.05949357415113e-07,NA
"DPEP1",9.34492665492357,3.83047981889374,0.809952857174195,3.59043071021458e-08,1.06230951700758e-07,"1800"
"PSAT1",94.1160915493488,1.633084793064,0.318173862616259,3.63585517234819e-08,1.07530404179576e-07,"29968"
"CEACAM3",27.5371786812001,1.79946522858558,0.353124343211127,3.81538569382554e-08,1.12637963602979e-07,"1084"
"FLVCR2",517.625012841627,1.10393610259681,0.207031837144422,3.97701792090989e-08,1.1719981451789e-07,"55640"
"RP11-47I22.2:ENSG00000250548",27.0142142608965,2.28023695872981,0.44769645289556,4.14909060849145e-08,1.22136326070316e-07,NA
"C19orf38",47.8907261512761,1.47193397688776,0.284605709378821,4.17346434664836e-08,1.22786357366801e-07,"255809"
"RFX8",39.9609256241429,1.62313953456681,0.31332516736619,4.2906592251258e-08,1.26026722176403e-07,"731220"
"CD40LG",35.8319934762026,1.78434167939981,0.347211953551732,4.32861911080443e-08,1.27089443016262e-07,"959"
"LOC389641",21.8645587950657,1.42124776458835,0.273246227965802,4.39948377029683e-08,1.29099309486271e-07,NA
"ORC6",40.3728806464806,1.1395106751019,0.219243358316399,4.46340294172878e-08,1.30939112031307e-07,"23594"
"PLOD2",4634.39890219303,1.06536821389435,0.200695816190844,4.48704278849251e-08,1.31578585423122e-07,"5352"
"MYO5B",135.610168527408,1.71667299698559,0.334543268090985,4.56919615278128e-08,1.33896063908342e-07,"4645"
"ZWINT",122.263255880261,1.01412429481232,0.189059473377249,4.81008210924434e-08,1.40608960512048e-07,"11130"
"KLHDC7B",38.8424143971161,2.33888840793355,0.466644767545019,4.84328042085816e-08,1.41540808917716e-07,"113730"
"P2RX1",153.053845569804,1.74227743188878,0.3409896943993,5.16441424800628e-08,1.50617622230941e-07,"5023"
"TCRBV9S1A1T",5.83338879067098,3.11801759099643,0.622884055213327,5.44480854409946e-08,1.5838569696754e-07,NA
"RP11-445P17.8:ENSG00000224034",6.77227402861683,1.8657769917486,0.352309427715457,5.49863874892072e-08,1.59864791516031e-07,NA
"GNN",32.5437797877513,1.06105777628003,0.196024846199644,5.51067616634364e-08,1.6019303170113e-07,NA
"C12orf74",4.98614079681126,4.16383248716375,0.841723341025471,5.70233581160422e-08,1.6551755613504e-07,NA
"KLRC1",20.2009086086352,1.983905857283,0.388624086209221,5.70927358085935e-08,1.65696493782747e-07,"3821"
"PAX5",50.1006840768887,2.87852534454322,0.595421824082182,5.73355718822097e-08,1.6637873167498e-07,"5079"
"HOXD11",88.2832602421941,2.66721026493508,0.544200384922008,5.81423031136872e-08,1.6858278985872e-07,"3237"
"HOPX",86.2340703107412,1.32019806937945,0.256832523194009,5.87477510835223e-08,1.70292202998801e-07,"84525"
"IRF8",1310.78036094291,1.01827941579345,0.193259610459408,5.95755007969089e-08,1.72551582240561e-07,"3394"
"LRG1",28.8792081888391,1.96665356833005,0.393584815479201,6.09778612543717e-08,1.76398771799831e-07,"116844"
"CSTA",199.717626204058,1.40104778923474,0.274432092832539,6.11501324532173e-08,1.76825524672127e-07,"1475"
"ITGA2",286.651950559838,1.26200873190431,0.244169551625682,6.21569858688823e-08,1.79591625522749e-07,"3673"
"CTD-2509G16.5:ENSG00000258760",3.35349450298329,5.52890356557654,1.19131972738135,6.25480221981807e-08,1.80697096613237e-07,NA
"CASS4",117.31291030131,1.01758767784383,0.193077099095277,6.27268251203313e-08,1.8114039919214e-07,"57091"
"AV8S2",3.93897236784664,3.15096078995992,0.625547907589999,6.30062098955052e-08,1.81922685799591e-07,NA
"KCNJ15",451.945789876593,1.25937854198078,0.24233305382954,6.40262338709532e-08,1.84718571888025e-07,"3772"
"SIRPD",6.46867622017497,2.133906006428,0.411504710046869,6.50630729939004e-08,1.87533195734033e-07,"128646"
"AF127936.5:ENSG00000226751",27.899834446378,1.39462173865528,0.270523325101742,6.59280132066748e-08,1.89898549530797e-07,NA
"RAB11FIP4",164.868932821761,1.45323166759553,0.284834095899931,6.74042108642516e-08,1.939941522027e-07,"84440"
"LOC256021",16.4509095686676,1.54440677754373,0.293496578815074,6.85115483777493e-08,1.9696955283438e-07,NA
"CTSL1",6038.41987999655,1.24194477016341,0.239994419894557,7.04155002332248e-08,2.02172192431173e-07,NA
"GCNT4",73.629488861685,1.1867752794898,0.227077416450349,7.10050044616074e-08,2.03728281208251e-07,"51301"
"TIFAB",24.7543968419657,2.2400955705189,0.453117283459091,7.14895989473118e-08,2.05008907444171e-07,"497189"
"ZAP70",132.70178642282,1.7207408818303,0.337713071350084,7.78927921727986e-08,2.22596828618612e-07,"7535"
"TM4SF18",360.266975445552,1.10309852310392,0.211926657450465,7.97569348680241e-08,2.27559955408195e-07,"116441"
"LINC00582",5.71271972308146,4.74840774283293,1.0631360987827,8.00629148039273e-08,2.28372165689723e-07,"100287814"
"FLJ00050",17.4335771676211,2.95403208105632,0.61564526510604,8.10981073925326e-08,2.31232637454324e-07,NA
"BC041623",33.5188086899349,1.6980545908769,0.333096734501045,8.5241704321917e-08,2.42659775366137e-07,NA
"AX747806",74.9294151129562,1.01981886478487,0.194170181124758,8.82918787809277e-08,2.51042695398199e-07,NA
"EPHA1",20.14348099971,2.12451013803861,0.436737524438902,9.55344947872086e-08,2.70523295914155e-07,"2041"
"OR51E1",36.5668752472924,1.50098436326774,0.292751373988427,9.84466105315568e-08,2.78218117553119e-07,"143503"
"RP11-1149M10.2:ENSG00000253214",5.89711825393631,2.45284386056838,0.508280335836602,1.012930496736e-07,2.85847785866263e-07,NA
"RP11-428G5.5:ENSG00000255760",20.0883124008531,1.7977638292237,0.353148455515693,1.01282832098087e-07,2.85847785866263e-07,NA
"MIR17HG",250.459046447927,1.00358229668598,0.192540812475969,1.01495302936155e-07,2.86380835680701e-07,"407975"
"NLRP2",44.6713986818759,2.15551782530529,0.438737416142389,1.01783503967636e-07,2.87156224896452e-07,"55655"
"TNFRSF13C",18.7551375865711,2.70343908807422,0.559420060359801,1.03854211545979e-07,2.92574568357644e-07,"115650"
"OR6A2",11.7903106884056,1.71277432564278,0.337299126985385,1.04218653372542e-07,2.93524099570788e-07,"8590"
"DNAH14",180.286746406909,1.02605557063023,0.198092251271358,1.07124962890109e-07,3.01234496145854e-07,"127602"
"P2RY13",303.599989042801,1.12193443161049,0.21818761171077,1.08955950394823e-07,3.06061977039612e-07,"53829"
"GPR97",46.1681794996771,2.33060502846428,0.497700487371188,1.10005534783957e-07,3.08848392327031e-07,NA
"CTC-505O3.3:ENSG00000249021",10.804061003121,1.35088523853329,0.259452371527019,1.10506759866658e-07,3.10174356236523e-07,NA
"AK097952",4.97490753346274,2.5529004832003,0.51768863694441,1.1068187259512e-07,3.10625189908498e-07,NA
"RP11-446E9.2:ENSG00000271722",16.4630709918195,1.22130929842953,0.232387408966565,1.11953919421616e-07,3.13948496004643e-07,NA
"TNFSF14",60.1670722969706,1.53449848069949,0.304595791510578,1.13251928582576e-07,3.17463848458064e-07,"8740"
"FAM83B",9.54779014330725,3.14188763842322,0.709701132328578,1.20090724246296e-07,3.36062735705819e-07,NA
"NDUFAF4P1",45.9495946430566,1.00902322404834,0.192045470730598,1.22572022023107e-07,3.42872115377349e-07,"100306975"
"TNF",96.7556814993672,1.23024905848887,0.243985281380292,1.26402537774696e-07,3.52896390793939e-07,"7124"
"SNORD3B-2:ENSG00000262074",311.109555923765,1.9453404734112,0.399777860132163,1.30741462994793e-07,3.64535160188291e-07,NA
"TBC1D10C",140.945072652638,1.77107280828332,0.360586974739784,1.32689511206952e-07,3.69726247230707e-07,"374403"
"FER1L4",314.837758609775,2.14632248570783,0.445310948500188,1.33245752752301e-07,3.71110209326243e-07,"80307"
"COMMD3-BMI1",661.32041006762,1.61408534005957,0.325598284846493,1.33426206529945e-07,3.71537467137367e-07,"100532731"
"GXYLT2",349.443598954885,1.19839926058487,0.23722923955393,1.35385368636619e-07,3.76503776565287e-07,"727936"
"PIP5K1B",99.8581362312568,1.50097312912731,0.301145732758984,1.4055551985472e-07,3.90173093776224e-07,"8395"
"TSPAN13",251.539196148299,1.36835436926444,0.26743837326103,1.4076273344264e-07,3.90647114576731e-07,"27075"
"CDCA7",48.9329470107699,1.34640248445504,0.268580337653609,1.49535668106136e-07,4.13815103230318e-07,"83879"
"HLA-DQB1",5788.17492120518,1.38487133563548,0.277848628588612,1.53937163936325e-07,4.25446194022857e-07,"3119"
"CTD-2240J17.1:ENSG00000259372",5.82643968296617,2.82209526626109,0.588921042402761,1.56980249763973e-07,4.33632902847176e-07,NA
"TSHR",24.6473873886572,2.00287051672306,0.43758811182993,1.58555437587202e-07,4.37814827854483e-07,"7253"
"TPX2",171.764973399571,1.33358417320391,0.267077662534322,1.62471098229425e-07,4.48107457000549e-07,"22974"
"C1GALT1",3978.68758233585,1.08557949684955,0.214636412283612,1.66897353040315e-07,4.59960263303724e-07,"56913"
"GTSF1",16.1912641549948,1.84966096092117,0.38397675874619,1.70497852639695e-07,4.69219372833408e-07,"121355"
"CD200",229.191369814095,1.09533546497862,0.216998638552127,1.73987118503159e-07,4.7845341427742e-07,"4345"
"BC043519",43.2637226080862,1.59274130855356,0.318831202663204,1.76736907047659e-07,4.85703568246247e-07,NA
"AC012065.7:ENSG00000260396",15.9956291751065,2.13894410157025,0.453341013180614,1.78370661347562e-07,4.90004919849051e-07,NA
"RMI2",39.2542292401964,1.22580783122159,0.242951789893126,1.85835594726954e-07,5.09144866218362e-07,"116028"
"MFAP3L",172.431232473803,1.07238344949668,0.212567896238863,1.9579408777157e-07,5.35125565315998e-07,"9848"
"RNU12:ENSG00000270022",223.124101866374,1.6692001671006,0.349791845665747,1.96323251649181e-07,5.36503411015798e-07,NA
"C15orf53",6.43655371037966,2.50126360308792,0.526559741957212,2.00562351715562e-07,5.47529344582809e-07,NA
"LOC284551",3.62703346038797,3.72012268886701,0.892884984277088,2.01252553953583e-07,5.49273651965765e-07,NA
"C4BPB",17.3910333532835,1.83399960137909,0.387748080043603,2.01643428713859e-07,5.50200331969972e-07,"725"
"GINS2",33.2031884202323,1.27584946922428,0.258571779521647,2.02021196107035e-07,5.51160933829185e-07,"51659"
"TYROBP",1777.44194047088,1.07153156669205,0.213590174513245,2.05408213369757e-07,5.60258874669637e-07,"7305"
"IRG1",3.74747211850714,5.23448991225215,1.17064935226551,2.1134480215469e-07,5.75864879809493e-07,NA
"TMEM176B",1713.7445289449,1.01131904375674,0.201542675132686,2.2824809541668e-07,6.19681913975864e-07,"28959"
"MMP7",14.5344081448933,4.67866361810643,0.55129207277438,2.36305939597708e-07,6.40458422280942e-07,"4316"
"ULBP2",12.656159129459,1.67571214668667,0.339470255832437,2.36726662780061e-07,6.41436480829968e-07,"80328"
"CD300A",334.435980639002,1.03047847680677,0.206544207160002,2.376696664442e-07,6.43910246605808e-07,"11314"
"SLC7A5",279.958022266882,1.65437070630896,0.345416957049037,2.38511411613329e-07,6.45945803021035e-07,"8140"
"GJA5",199.844475189049,1.09715366810929,0.219577099570597,2.40175825381489e-07,6.50371252735496e-07,"2702"
"ADAMTS6",1051.24487763557,1.37587973083416,0.280921289697688,2.46516617562938e-07,6.66699137441824e-07,"11174"
"TMEM163",51.4825035837002,1.62922095347944,0.346909767715707,2.49505154287154e-07,6.74441161790462e-07,"81615"
"TRB",3.29648510332562,3.13913393792406,0.661627593365981,2.5772542903635e-07,6.95959319709725e-07,"6957"
"CNR2",24.3416935671325,2.44262967881408,0.615867676544837,2.61803524150275e-07,7.06437735504576e-07,"1269"
"LPAL2",17.5744001475951,1.26983083553734,0.252062899418505,2.61952779850778e-07,7.06751501830528e-07,"80350"
"FBXO43",13.584184943894,1.33784427621656,0.268283828188837,2.63859576716216e-07,7.11716877392229e-07,"286151"
"BCL11A",95.7786033370456,1.81751881314167,0.380570742782445,2.64209017339211e-07,7.12569758227167e-07,"53335"
"TCRBV7S1A1N2T",3.24630478925239,3.6592156141737,0.775489249307937,2.6508451699942e-07,7.14841023257243e-07,NA
"TNFRSF13B",7.87552007690911,3.28225869668229,0.709555700061478,2.69658751081287e-07,7.26536267998143e-07,"23495"
"DKFZp686M11215",218.084173285131,1.02549050469293,0.204389348733351,2.7834522438632e-07,7.49092565830236e-07,NA
"RP11-708H21.4:ENSG00000262973",5.16058385348328,1.62187149317281,0.325236567141013,2.80698790946885e-07,7.54573834988659e-07,NA
"ABCA12",5.93355480809718,2.57171853932019,0.643697808628277,2.82953533993398e-07,7.60158322145964e-07,"26154"
"AK091275",8.76564463105279,2.44035805566319,0.537108106894184,2.91962628505144e-07,7.83085348110468e-07,NA
"C16orf54",386.430188027232,1.04663347606397,0.210827731112746,2.91952320584896e-07,7.83085348110468e-07,"283897"
"MYB",38.3348886294063,1.4998564013054,0.310198432188441,2.92056456892022e-07,7.83238994064903e-07,"4602"
"HIST1H3F",327.203047099551,1.25720871171864,0.256617614678979,2.94444873712846e-07,7.88953241441109e-07,NA
"RBM44",130.96647680276,1.04496789932118,0.208790048734694,2.95494420735422e-07,7.91666489952787e-07,"375316"
"RP11-1008C21.1:ENSG00000259225",23.0385685045846,1.57779167223348,0.324829096811655,3.05772785358605e-07,8.1787446756408e-07,NA
"AC009229.5:ENSG00000227292",41.2578613433545,2.20541003052652,0.479194844222446,3.07050791481313e-07,8.20985480765841e-07,NA
"TNIP3",32.6678393478005,1.56603930294592,0.326637889557342,3.1522188719724e-07,8.41049509311395e-07,"79931"
"GLDC",15.8882496101883,2.27827478801261,0.48388267869857,3.18669405252702e-07,8.49930483173366e-07,"2731"
"LILRA4",26.5454670139634,2.21809993909006,0.47835393481908,3.30707421229156e-07,8.80831634050515e-07,"23547"
"LILRB4",1793.72232018537,1.25376426130467,0.257339355021215,3.33737949048061e-07,8.88682502416087e-07,"11006"
"HSD11B1",229.564708383988,1.22995906440443,0.25095526896624,3.35083086475313e-07,8.92042701829013e-07,"3290"
"RP11-58E21.3:ENSG00000258929",36.0590475763667,1.26361771761856,0.258472356938954,3.35946358747821e-07,8.94229794714611e-07,NA
"GYPA",11.1190022747309,3.25609147420487,0.799046770262072,3.38201568550254e-07,8.99674099384088e-07,"2993"
"CCSER1",172.334036854461,1.14636162712706,0.231141159298263,3.42667557414437e-07,9.1098905458492e-07,"401145"
"ERAP2",2436.00142149523,1.33946865564824,0.277536561761321,3.63929497397676e-07,9.65359024470841e-07,"64167"
"AK124056",24.3074143290414,1.62804924485488,0.336675206917017,3.71153916274171e-07,9.83913653370972e-07,NA
"IFI27",2734.43556438857,1.18315504496586,0.243013715765718,3.73684742090303e-07,9.90377776335039e-07,"3429"
"AK125599",49.9012733464907,1.17066601686294,0.235804660950682,3.79258634358712e-07,1.00440507972449e-06,NA
"ZNF280B",25.482937558481,1.12721922601975,0.22887733445447,3.87924489712751e-07,1.02596070928102e-06,"140883"
"FDCSP",7.53007260026503,5.32308241002947,1.15931036018332,3.91053419642364e-07,1.03359821719013e-06,"260436"
"CEACAM21",47.8909489976152,1.28419805941746,0.271461931432492,3.94946362002447e-07,1.0433730280782e-06,"90273"
"AK125001",14.2737647948269,2.11645312834102,0.452474737772777,4.14950524464998e-07,1.09352447938747e-06,NA
"KIAA0101",35.085023364665,1.6133732901977,0.345181428482769,4.15088369561189e-07,1.09373063831977e-06,NA
"RP5-887A10.1:ENSG00000234184",5.6167334596097,4.65974979777921,1.03211092978364,4.33019765427191e-07,1.13890202876439e-06,NA
"SLC38A5",120.552254090779,1.55855448752882,0.33066953252914,4.43834581721729e-07,1.16591574825859e-06,"92745"
"BC032342",55.0699928250093,1.16117821773772,0.236726434373994,4.57487015474325e-07,1.20030838568506e-06,NA
"AC012368.1:ENSG00000228079",4.60720127779402,1.89822947364253,0.392845679411023,4.63258353050834e-07,1.21455856647566e-06,NA
"TRDC",55.3070245137088,1.29506946291534,0.267233414232192,4.64905132564481e-07,1.21857792665458e-06,"28526"
"DAW1",70.4409765642797,1.86364173390155,0.401495473574017,4.68988967267553e-07,1.22838085487541e-06,"164781"
"AK057873",19.594125705693,1.30544961060583,0.270425655256905,4.82934802896397e-07,1.26259351433014e-06,NA
"SGIP1",334.037337385266,1.04886121567276,0.21543809658593,4.83221807699745e-07,1.26318977978151e-06,"84251"
"MAK",23.9721657046743,1.32622498936554,0.283839982232428,4.8797257883905e-07,1.27514219486191e-06,"4117"
"ITGB7",310.204524488713,1.454749507577,0.306508623925271,4.98095578450207e-07,1.29937713399748e-06,"3695"
"DKFZp547K2416",243.457910052499,1.32894585807292,0.277674354367961,5.17514190281273e-07,1.34872101657326e-06,NA
"LOC730227",9.97011180120175,2.0224940717758,0.44204287927234,5.18585949607911e-07,1.35118558934432e-06,NA
"LINC00239",2.79772799170608,2.99272796920688,0.665071593497885,5.21197459195174e-07,1.35732990801096e-06,"145200"
"AF070581",246.238135976118,1.04024483585919,0.214894308954585,5.21466848999746e-07,1.35786647729456e-06,NA
"GBP4",1945.46988863593,1.10826927904805,0.229637853253389,5.25039199140471e-07,1.36667053135508e-06,"115361"
"LTB",98.6553078742867,1.8402604640215,0.399239281701313,5.29247251114943e-07,1.37695512662619e-06,"4050"
"RP11-526I2.5:ENSG00000270127",13.5629094969856,2.12072178711205,0.450256959296439,5.43974343573993e-07,1.41350513212703e-06,NA
"STYK1",13.7711938029699,1.60838910982744,0.34442273884651,5.49623502208201e-07,1.42754247731803e-06,"55359"
"SMKR1",10.8568602953343,1.93022337253698,0.42196713282481,5.50501696692902e-07,1.42930379954197e-06,"100287482"
"OAS2",1639.27124175585,1.09687673867428,0.22751520673618,5.51416771086263e-07,1.4315062566245e-06,"4939"
"CCL3L3",8.40595824187299,3.49909106708518,0.769135748635038,5.67776268731883e-07,1.47272767369363e-06,"414062"
"RP11-731F5.1:ENSG00000254140",4.90027398677244,6.46729898317558,1.5413154455439,5.71175033789607e-07,1.48136429080502e-06,NA
"CCR6",181.71349644984,1.12640957208411,0.23361388885435,5.79737861623972e-07,1.50248144959935e-06,"1235"
"DPPA4",3.07863672108745,3.63492873848782,0.815352438467216,6.23283422949242e-07,1.60872273652109e-06,"55211"
"C2orf88",177.832484978429,1.60169567004942,0.344883235300609,6.31584383963904e-07,1.62936303580866e-06,NA
"KIAA0931",36.6235637729367,2.06968016250075,0.47703304255441,6.33829494979232e-07,1.63417148633344e-06,NA
"TAS2R43",45.6101398682484,1.71629312040075,0.367877849093555,6.36886203182702e-07,1.64146007609606e-06,"259289"
"RP11-461L13.3:ENSG00000270750",13.4235932028489,1.34284908756798,0.276298544797343,6.42777601145012e-07,1.65624577126004e-06,NA
